Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2021-09-19 20:03:48,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:06:55,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:08:16,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:09:53,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:12:11,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:13:28,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:14:58,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:16:53,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:20:02,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:21:45,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:27:02,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:27:32,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:29:50,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:34:50,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:37:44,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:41:33,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:42:01,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:45:00,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:47:46,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:48:13,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:50:12,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:50:55,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:51:59,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:52:42,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:54:30,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:56:03,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 20:56:26,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 20:58:56,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 21:00:17,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 21:01:41,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 21:03:08,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 21:27:02,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-19 22:50:47,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 22:56:05,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 22:58:21,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 22:59:49,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:01:39,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:04:13,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:06:15,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:09:15,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:12:09,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:14:50,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:17:07,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:18:36,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:20:28,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:23:06,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:25:15,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:26:29,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:27:51,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:29:30,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:31:42,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:32:59,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:34:28,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:36:20,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:39:01,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:41:16,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:42:41,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:44:25,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:46:49,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-19 23:50:50,VR2AR-549340,A69-9001-1756,,,,,lobster bay
2021-09-20 02:17:49,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:22:07,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:24:55,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:26:50,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:28:34,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:29:59,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:31:43,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:33:05,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:34:44,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:37:17,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:38:53,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:39:59,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:41:08,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:42:21,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:43:40,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:45:15,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:47:18,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:49:21,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:51:20,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:53:14,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:54:55,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:56:16,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:57:50,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 02:59:55,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:05:59,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:07:52,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:09:31,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:13:56,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:15:20,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:17:03,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:20:01,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 03:21:08,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 04:21:30,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 04:22:55,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:06:11,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:23:21,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:25:32,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:26:40,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:27:49,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:29:01,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:30:22,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:31:57,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:33:03,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:34:10,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:35:19,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:36:31,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:37:50,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:39:23,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:41:24,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:43:20,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:45:06,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:46:34,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:48:24,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:49:59,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:51:05,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:52:11,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:53:18,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:54:26,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:55:37,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:56:54,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 07:58:22,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:00:14,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:01:52,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:03:04,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:04:22,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:05:53,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:09:39,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:11:12,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:13:11,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:15:06,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:31:28,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:32:41,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:40:05,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:41:25,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:45:13,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:46:22,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 08:54:08,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 09:04:21,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 09:05:30,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 09:06:42,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 11:58:05,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:29:48,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:32:55,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:34:35,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:39:04,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:45:29,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:49:04,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:52:54,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 12:55:40,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:03:08,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:08:45,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:13:25,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:15:15,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:17:56,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:19:02,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:25:03,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:38:21,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:39:39,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:41:09,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:43:05,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:44:52,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:46:19,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:48:09,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:49:46,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:50:53,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:52:04,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:53:19,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:54:44,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:56:30,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:57:57,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 13:59:45,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:01:15,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:03:11,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:04:58,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:06:26,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:08:18,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:09:56,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:11:07,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:12:24,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:13:52,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:15:44,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:17:21,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:18:32,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:19:48,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:21:16,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:23:06,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:24:40,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:26:43,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:28:45,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:30:43,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:32:33,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:34:09,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:35:16,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:36:24,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:37:35,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:38:52,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:40:22,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:42:16,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:43:58,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:45:18,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:46:53,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:48:57,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:51:02,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:53:04,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:55:05,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 14:57:02,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:08:27,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:10:04,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:15:13,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:17:09,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:18:57,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:20:27,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:22:22,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:28:53,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:30:50,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:34:07,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:36:01,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:39:05,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:44:17,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:52:40,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:57:35,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 15:59:35,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:01:30,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:06:19,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:07:38,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:09:10,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:11:10,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:13:04,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:14:47,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:18:50,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:19:58,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:22:28,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:38:24,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:40:06,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:41:25,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:47:09,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:49:12,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:53:18,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 16:55:18,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:05:26,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:10:59,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:20:40,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:22:37,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:24:25,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:25:58,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:27:57,VR2AR-549340,A69-9001-3629,,,,,lobster bay
2021-09-20 17:31:32,VR2AR-549340,A69-9001-3629,,,,,lobster bay
